,nid,title,content,time,url,language,event
78,huanqio-2018-10-05 11:45-78,美媒：美军计划进行全球力量展示，地点包括南海和台湾海峡," 美国海军编队展示力量。 　　美国媒体引述国防官员说，美国太平洋舰队正在起草一份在全球展示军事力量的方案。 　　据美国有线电视新闻网(CNN)4日报道，要求匿名的官员说，正在起草的提案包括太平洋舰队11月某一个星期展开系列行动，派出美国军舰、作战飞机和部队，以证明美国能够同时在几个前线迅速对抗潜在对手。 　　此次全球力量展示地点主要集中在太平洋地区，既包括南海和台湾海峡，也可能有远至南美洲西岸和俄罗斯水域附近的行动。本次行动还可能会从中东抽调部队，显示美国在多战线快速全球部署的能力。 　　对于上述报道，美国军方拒绝置评。印度—太平洋司令部发言人卡夫卡说：“我们策划突发事件应对行动和不同的行动，但我们不对未来的行动发表评论。”
 　　全球最大政治风险咨询公司欧亚集团(Eurasia Group)华盛顿办公室的亚洲问题专家布罗德里克认为，美国海军主导的这个计划符合防长马蒂斯关于南海的一些言论。
 　　美国海军太平洋舰队是美在亚太地区的主要军事力量，其辖区范围包括整个太平洋、印度洋海域，约 9400万平方英里，舰队司令部设在夏威夷的珍珠港，下辖有美国海军第三、七舰队，拥有包括6艘核动力航母在内的100余艘战舰和1100余架各型战机。
",2018-10-05 11:45,http://world.huanqiu.com/article/2018-10/13180849.html,chinese,南海争端
79,huanqio-2019-02-13 08:30-79,军舰“闯岛”被驱离 美军还在南海周边小动作不断,　　【环球时报综合报道】美军“斯普鲁恩斯”号和“普雷贝尔”号导弹驱逐舰11日擅自进入中国南沙群岛仁爱礁和美济礁邻近海域，遭到解放军南部战区部队的警告驱离。美国《海军时报》《空军时报》11日披露，在这两艘美舰“硬闯南海”的同时，美军在南海周边还有很多动作。  部署在日本的“鱼鹰”倾斜旋翼机 　　《海军时报》称，“南海又送走了繁忙的一周”。报道称，1月26日至2月6日，美海军陆战队F-35B隐形战机在菲律宾附近海域的“黄蜂”号两栖攻击舰上起降，进行全挂载武器的“里程碑式飞行训练”。报道称，虽然训练海域位于南海以东，但该演练证明了美国军事力量在南海地区的持续存在，“中国通常反对美国在该地区的军事存在”。参训的F-35B投掷了500磅重的GBU-12“宝石路II”激光制导炸弹和1000磅重的GBU-32“联合直接攻击弹药”。F-35B在“黄蜂”号上垂直降落之前，还与扮演假想敌的靶机进行了模拟交战并将其击落。美海军陆战队第31远征队指挥官罗伯特·布罗迪上校称，训练显示美军“杀伤力和两栖能力得到增强”。 　　《空军时报》11日称，2月5日，4架美国空军的CV-22“鱼鹰”倾斜旋翼机在越南岘港国际机场中转降落。“这是自越南战争结束以来，美国空军作战飞机首次出现在越南领土”。美空军部队新闻发言人勒妮·道格拉斯中尉证实，这些“鱼鹰”战机隶属于总部设在日本冲绳的美空军353特种作战大队，驻地位于东京横田空军基地。此行的目的是前往泰国参加“金色眼镜蛇-2019”国际联合军演，在岘港机场降落主要是进行中途加油，并进行为期1小时的中途休整。目前，这些“鱼鹰”已飞往泰国参加演习，该演习将在12日至23日展开。  演练投弹的F-35B隐形战机,2019-02-13 08:30,http://mil.huanqiu.com/world/2019-02/14297841.html,chinese,南海争端
80,huanqio-2018-11-09 10:05-80,在南海演习场看中外军人互动 中国和东盟关系提质升级,"　　【环球时报报道 记者 郭媛丹】站在时间轴的未来某处，打开历史的卷轴，中国与东盟10月下旬举行的首次海上联合演习究竟会对地区局势产生什么影响尚不清晰，但这丝毫无损这场跨越三年时间才最终实现的演习的“里程碑意义”。联演在广东湛江及其以东海空域进行，《环球时报》记者无法一一见证使此次联演得以实现的所有重大节点，却得以近距离观察联演的进行，寻找到很多“回过头来看”值得思索的细节，并从中看到中国和东盟国家关系的提质升级。  新加坡舰员参观黄山舰时合影。　　 　　“安全”——在演习场上读懂这个词 　　10月22日上午，阳光明媚，旗帜飘扬。中国-东盟“海上联演-2018”开幕式上，即便是前几分钟还在记者镜头前摆姿势的外国军人，在各国要员入场之后也立刻身板挺直，气势轩昂。在他们身后不远处就是钢铁巨舰，舰艇是流动的国土。此刻他们齐聚中国湛江某军港，目的只有一个：深化中国与东盟的军事交流合作，增进友谊与互信。 　　于外界而言，联合演习兵力越多、装备越先进、课目越实战化，越有挑战性，越有看点。对记者而言也是如此。8艘舰艇，1200余兵力，海上实兵演练6个课目——算不上特别复杂，以至于表面看热度和关注少了些。但记者参加完10月23日的航前会议后，想法彻底改观。这的确是具有“里程碑”意义的一次演习，它从零开始。
 　　航前会议是在海上实兵演习开始之前，岸基联合指挥部指挥员、海上联合编队指挥所、各参演舰艇舰长以及其他相关人员，就演习方案进行最后磋商，就细节问题做进一步完善。其中，“安全”是一个重要话题。该词出现的频率非常之高，而各种基于安全的思想串在一起则产生对“互信”的领悟。
 　　在一个巨大的阶梯会议室里，指挥员和各国舰长端坐前排，参谋人员就坐后排。由于此次演习最大的特点之一是多艘参演舰艇轮流做课目指挥舰，因此每个课目的说明由相应参演国负责人到演讲台上介绍，并回答台下指挥员和其他参演舰艇的问题。
 　　“安全规定”是每一个课目说明必不可少的一部分，其内容细致入微，是全体参演舰艇必须执行的。在新加坡“忠诚”号担任指挥舰的联合搜救课目中，讲解人员要求：“如果在搜救过程中，两舰之间对对方的意图不明确了解，或发现可能对海上航行安全有威胁的行为，或两舰之间的航行距离小于XX链时，各舰可启用安全紧急脱离的必要程序。”
 　　《环球时报》记者采访过多次联合演习，懂得安全是各国舰艇海上航行的基本要求，但大家对于安全规定的执行有诸多差异。将这些差异化解在同一个方案中需要大量沟通，而在方案之外，关键是相互的熟悉和信任程度。
 　　10月27日，演习顺利结束。在进行总结时，泰国皇家海军“达信”号护卫舰舰长说：“在海上阶段，我们来自六个国家、使用不同语言的各艘舰船能相互协同，使得此次演习圆满成功是一个不可思议的事情。”文莱舰长则说，“从一开始，我们将安全放在首位，这保障了我们此次演习的安全、顺利。” 
 　　在海上不期而遇？我得以一窥CUES的“庐山真面目”
 　　4年前，在由中国海军承办的第14届西太平洋海军论坛年会上，《海上意外相遇规则》(简称CUES)获得21个成员国海军一致通过。在中国、日本和东南亚国家周围海域，各国军舰不期而遇时，使用CUES的沟通方式方法来避免海上误判和碰撞的发生。此次联演，CUES的使用成为重要内容。
 　　CUES的具体规定并不被非专业人士所知晓，虽然此前《环球时报》记者和专业人士多次探讨，但直到进入此次海上联合编队指挥所，记者才得以见到其“庐山真面目”。
 　　这是一本薄薄的册子，里面分门别类地标明了一套通信规范。代表不同动作的代码由英文字母和数字组成。这能消除因语言差异可能产生的表达歧义，可以让不同国家、不同语言的舰艇能用同一“频率”进行沟通。在公海不期而遇时，熟知CUES的军舰只要彼此传递这些代码，就能准确地向对方表明包括航速、航向等在内的行动意图，避免发生误解和误判。
 　　海上演练阶段的编队通信课目由文莱皇家海军“达鲁塔克瓦”号巡逻舰担任指挥舰。该舰化身考官，随机指定某舰在三分钟内回答问题。比如，“我有飞机需要紧急降落”的代码是什么？又或者在抢答环节向所有参演舰艇抛出问题：“‘CUES’是什么的英文缩写？”
 　　海上编队联合指挥所中方参谋军官黄武超对《环球时报》记者表示，平时CUES用得越多，反应就越快。这些年中国海军“走出去”的机会越来越多，和他国海军相遇、组织联演的机会越来越多，对于CUES的使用越来越熟练。
 　　如果说英语是世界范围内最通用的沟通语言，那么勇闯大洋的大国海军则需要熟练掌握多种国际通行规则。恰如新加坡海军“忠诚”号护卫舰舰长李俊鸿所说：“在策划演习时，将编队通信演练作为编队离港后率先进行的课目，为之后演练课目奠定了良好的通信基础。”他认为，“尽管此次演练内容并不复杂，但各舰之间如果没有良好的通信沟通，也容易造成航行安全上的麻烦。”
 　　从意外相遇的“老友”到“走亲戚”的女军官
 　　在10月27日的演习评估会上，海上联合编队指挥所新方指挥员黄炎明称赞指挥所的中方和新方团队表现优秀。他还表示，无论是广州舰还是新加坡的“忠诚”号护卫舰，都能感受到务实合作的氛围。
 　　作为旁观者的记者也有同感。这个由多国军官混编而成的团队，年轻的面孔、轻松的笑容、良好的沟通让人印象深刻。这些来自不同国家的军人在海上演练阶段的30多个小时内，有着同一个目标：确保演习顺利进行。而更为长远的意义在于，来自各国军人的近距离接触，使他们对彼此有所了解和认知。这一点一滴的认知在不断的接触中会形成一种不易察觉的力量。
 　　这次是记者第二次登上广州舰，上一次是2016年9月中俄联演，当时的广州舰同样肩负编队指挥舰的职责。时隔两年，舰上仍有许多舰员是老面孔，还有共同的回忆。这种亲切感对于再次相见的中外军人而言也是一样。
 　　黄武超是长沙舰的实习副舰长，他此前参加过东盟“10+8”联合演习计划会、“科摩多-2018”多国联合演习等。此次联演，黄武超看到新方一位军官时觉得很眼熟，交流得知两人都参加过2014年环太平洋演习。他们几乎是同时想起共同参加过的一场活动，他们不但有共同合影还有共同的经历。
 　　类似“老友重逢”的场面多次上演。昆明舰副舰长肖帆曾于2015年赴新加坡任信息融合中心(IFC)首任中方联络官，在那里和新加坡军方人士及其他国家的联络官有共同的经历。于是，此次联演，肖帆遇到很多熟面孔，包括新加坡海军总长柳俊泓、新方驻华武官陈文兴上校以及新加坡海军总长副官陈星宇少校。 
 　　新方参谋团队有一位叫陈怡君的上尉，中方军官对这位女军官评价颇高，认为其职业素养非常好，作为指挥所里唯一的女性作战参谋，做计划、改方案、传指令，无所不能。
 　　在多国联演的舞台上，个体之间的交流是军与军、国与国合作互信的直接体现。军官之间可以通过直接交流对中国军人职业素养、中国军队发展建设形成初步印象。那么士兵则在联演期间的各种文体活动、舰艇开放中了解“媒体上的中国”究竟是什么样子。
 　　一名外军士兵婉拒了《环球时报》记者的采访，但在聊天中他说，参观过中方舰艇后，他觉得中国的军舰很壮观，中国军队真的有实力。陈怡君此前多次来中国旅游，这次登上广州舰，她有“走亲戚”的感觉。陈怡君还引用“远亲不如近邻”的老话表示，作为南海周边国家，要经常走动和交流。
 　　这种走动和交流在带来友谊的同时，也产生一种内在推动力，使得中国军人在对外交流中越来越自信和从容，主动作为更多。在总结会议上，中方特意给获得第一名的菲律宾军舰准备了礼物，并邀请菲舰长上台领奖。
 　　《环球时报》记者注意到，此次联演中方准备了翻译团队，但有更多一线作战指挥人员可以熟练运用英语沟通。在舰艇开放日，中国海军黄山舰迎来新方舰员。新方舰员说可以用中文有限度沟通，讲解员注意到这一点，选择用英语做讲解，一路上互动频繁。指挥所内，指挥团队的参谋军官间用英语沟通也不再局限于必要的说明，聊工作之余，也可以聊生活、开玩笑。 
",2018-11-09 10:05,http://mil.huanqiu.com/world/2018-11/13496612.html,chinese,南海争端
81,huanqio-2018-10-30 15:26-81,台风“玉兔”进南海将减弱，广东沿海有9级大风," 　　中央气象台网 图今晨（30日）4时40分，强台风“玉兔”（14级）在菲律宾吕宋岛东北部沿海登陆。预计它将于今天傍晚前后进入南海东部海域，11月1日开始转向偏北方向移动，移速减慢，强度明显减弱并将消失。受其影响，30日-11月1日，广东中东部海面风力将逐渐加大到7～9级。 　　今晨08时，强台风“玉兔”中心位于菲律宾吕宋岛北部，中心附近最大风力14级（45米/秒，相当于162公里/小时），中心最低气压950百帕。中央气象台预计，“玉兔”中心将以每小时20公里左右的速度向偏西方向移动，穿过菲律宾吕宋岛后于今日傍晚前后进入南海东部海域，未来12小时内其强度逐渐减弱，以后强度维持或略有增强。11月1日开始转向偏北方向移动，移速减慢，强度明显减弱并将消失。 　　今天起至11月1日，受冷空气及“玉兔”共同影响，巴士海峡、台湾海峡、南海中北部海面风力逐渐加大到9～11级，其中台风中心经过的附近海域12～13级，广东省中东部海面风力逐渐加大到7～9级；11月2日，广东省中东部海面风力6～8级。 　　广东省气象台首席预报员伍志方分析，由于目前冷空气较为活跃，南海中北部相对较低的海温条件对“玉兔”发展不太有利，并且“玉兔”没有夏季的西南季风提供能量，只有干冷空气不断注入，因此它在进入南海逐步靠近广东中东部外海过程中，强度将明显减弱，对广东影响主要还是海上大风。
 　　广东省气象台预计，今明天，广东大部分市县以晴到多云天气为主，粤北市县最低气温10～15℃，其余市县17～24℃，夜晚较寒凉；后天，粤东和珠江三角洲南部沿海市县多云到阴天，有分散阵雨，其余市县多云为主，粤北市县最低气温12～16℃，其余市县17～24℃。2-3日，粤东市县和梅州多云为主，有阵雨，局部大雨，其余市县多云到晴。
 　　气象专家提醒，“玉兔”进入南海后移速较慢，影响海面的时间较长，南海中北部海面、广东中东部海面风力较大，海上作业和过往船只需及时回港避风，海岸活动、海岛旅游需注意安全。
",2018-10-30 15:26,http://china.huanqiu.com/article/2018-10/13398882.html,chinese,南海争端
82,huanqio-2018-10-26 17:12-82,美军舰在南海给自卫队“喂油”，解放军近距离“监视”,"　　【环球网综合报道】“美国军舰在南海为海上自卫队护卫舰补给，中国军舰尾随，”10月26日，日本《朝日新闻》以此为题报道了南海上中日美三国海上力量一次“近距离接触”。 　　据《朝日新闻》报道，此事件发生于25日，当时日本海上自卫队护卫舰“加贺”号和“稲妻”号在南海接受美军的补给舰“佩科斯”号的燃料补给。整个操作过程大约2小时。期间中国海军“兰州舰”近距离“监视”。 　　日媒宣称，事发海域在中方宣誓拥有主权的 “九段线”之外的公海上。中国“兰州舰”曾一度距离日本和美国军舰仅约5公里，日美双方在中国军舰近距离监视下完成了补给。 　　日本军舰为何跑到了南海？ 　　近日，日本海上自卫队派出了“加贺”号直升机航母、村雨级驱逐舰电号、秋月级驱逐舰凉月号组成的海上编队，在东南亚、印度洋海域开展了为期两个月的“海上亲善”之旅。期间“加贺”号直升机航母沿途访问了多个国家，并个多国开展海上演练。此次海上任务已经接近尾声，“加贺”号编队也已经踏上归途。途径南海时，有了此次与中国海军的近距离接触。
",2018-10-26 17:12,http://mil.huanqiu.com/world/2018-10/13369934.html,chinese,南海争端
83,huanqio-2018-10-24 18:03-83,英方称将继续赴南海“航行自由” 华春莹：停止挑衅,　　“外交部发言人办公室”公众号（xws4_fmprc）消息，在10月24日外交部例行记者会上，有记者问：据《金融时报》报道，英国第一海务大臣琼斯在接受该报采访时表示，尽管英赴南海行使“航行自由”被中国指责为“挑衅行为”，但英方仍将继续这一行动。个别国家对联合国海洋法公约存在着有别于大部分国家的不同解读。英方有义务在亚太地区显示对盟友的“实际支持”，并抵制中国藐视联合国海洋法公约的做法。请问中方对此有何评论？ 　　华春莹：我们注意到有关报道，对报道中提及的英方有关表态表示严重关切和坚决反对。 正如大家所看到的，当前南海地区形势趋稳向好，中国和东盟国家都有强烈的意愿，也都正在采取实际行动来维护南海地区的和平稳定。但是也正如大家看得清清楚楚的，有个别国家不愿看到南海风平浪静，而是试图不停制造麻烦和事端，企图使南海风高浪急。 你刚才提到的英方官员称，个别国家对联合国海洋法公约存在有别于大部分国家不同的解读，我想问问英方，它能代表国际社会的大部分国家吗？中国从一开始就是联合国海洋法公约的签署国，我们始终遵守公约，而不像英方所说的它的某位盟友，至今还没有批准公约，不是联合国海洋法公约的正式成员。我想英方应该抵制的恰恰是它这位盟友的做法，而不是以盟友划线，选边站队。 　　我还想说，南海航行自由从来不存在任何问题。几年来，那些声称关切南海航行自由的人从来没有拿出任何一个实例，证明现在南海航行自由存在问题，可见所谓的航行自由问题就是一个伪命题。 那些打着“航行自由”旗号的人的所作所为，实质是以武力胁迫手段来推进自己对于国际法单方面的理解，这是违反国际法和国际规范的。,2018-10-24 18:03,http://world.huanqiu.com/article/2018-10/13350604.html,chinese,南海争端
84,huanqio-2019-06-24 04:00-84,东盟峰会声明欢迎中国合作，推进“南海行为准则”磋商," 　　【环球时报驻泰国特约记者黄晓娜】6月22日至23日，第34届东南亚国家联盟(东盟)峰会在轮值主席国泰国的首都曼谷举行。在会后发表的主席声明中，东盟表示热烈欢迎中国同东盟在南海继续加强合作，并对双方按照既定时间表积极推进“南海行为准则”磋商谈判感到“备受鼓舞”，东盟将努力在2019年内完成对“南海行为准则”单一磋商文本草案的第一轮审读。 　　23日东盟峰会后公布的主席声明共有57条，其中53、54两条谈及南海相关事项。东盟重申了在南海区域维持和促进和平、安全、稳定以及航行自由的重要性，并称认识到南海的和平、稳定、繁荣对于各方都十分有利。声明表示，充分和有效地执行《南海各方行为宣言》(2002年)十分重要。东盟对于同中国的继续合作表示热烈欢迎，并对中国、东盟双方在既定时间表内取得“南海行为准则”谈判实质性进展而感到“备受鼓舞”，东盟将尝试各种努力，争取在2019年内完成对“南海行为准则”单一磋商文本草案的第一轮审读。声明还强调，要减少使南海出现紧张局势的误判、误解以及各种大小事故，要为“南海行为准则”的谈判营造有利环境，建立各方之间的信任，增强各方信心。 　　据了解，在2021年前，菲律宾都是中国－东盟关系协调国，在“南海行为准则”谈判中角色关键。《菲律宾星报》认为，从东盟峰会的主席声明可以看出，东盟国家领导人已经一致同意维持南海的安全、自由以及稳定，并以和平方式解决分歧和争端。新加坡总理李显龙在峰会上表示，很高兴能够看到“南海行为准则”磋商取得进展。 　　除南海问题外，区域全面经济伙伴关系协定(RCEP)也是本次峰会的焦点。东盟重申，将致力于维护包容、透明和以规则为基础的多边贸易体系。面对挑战，世界贸易组织(WTO)需要维护和加强争端解决机制，东盟全力支持世贸组织所进行的改革努力。东盟还在主席声明中强调了加强区域经济合作的重要性，称将努力实现年内完成RCEP谈判的承诺。
 　　泰国总理巴育在峰会上表示，达成RCEP，将帮助东盟应对区域内的变化，缓解东盟的重要贸易伙伴间持续的贸易摩擦给东盟带来的影响，极大促进地区经济的增长。李显龙也称，RCEP可以产生许多积极效应。菲律宾通讯部长安达纳表示，“自由贸易肯定是我们在这个地区所需要的。”
 　　本届东盟峰会还通过了“东盟印太展望”。主席声明称，东盟中心地位、包容性、互补性，以及以国际法为基础的区域秩序等，是“东盟印太构想”的主要原则，东盟欢迎外部伙伴为区域和平、自由和繁荣做出贡献。“东盟印太展望”将有助于指导东盟在更广泛的印太地区参与国际合作。巴育表示，东盟国家领导人一致同意，东盟将在与区域外国家或地区的伙伴关系中发挥作用，成为连接太平洋和印度洋的“桥梁”，对该区域各国人民产生切实而具体的利益。
 　　此外，本届峰会还通过了《关于打击海洋垃圾的曼谷宣言》，并提出东盟打击海洋垃圾行动框架。宣言表示，东盟对海洋垃圾迅速增长表示关切，将加强成员国与域外国家和地区间的合作，减少和预防产生海洋垃圾的活动。
",2019-06-24 04:00,http://world.huanqiu.com/exclusive/2019-06/15039123.html,chinese,南海争端
85,huanqio-2019-06-20 10:43-85,台媒：解放军航母编队接近关岛海域，现已进入南海,　　台媒20日报道，解放军海军辽宁舰上周进入西太平洋海域后，先接近关岛水域，目前已进入南海。 　　台媒称，辽宁舰及其护航编队经西太平洋南下，先接近了关岛水域，随后绕经菲律宾南部海域，目前已进入南海。 　　对此，台“防务部门”回应称，针对辽宁舰的相关动态，台军运用联合情监侦，“全程严密掌握”。 　　据日本防卫省统和幕僚监部早前消息，6月11日，中国人民解放军海军辽宁舰及其率领的海上编队穿越宫古海峡，进入了西太平洋海域。 　　据悉，整个编队除辽宁舰外，还包括051C型导弹驱逐舰石家庄舰(舷号116)、901型远洋综合补给舰呼伦湖舰(舷号965)、052D型导弹驱逐舰西宁舰(舷号117)、054A型导弹护卫舰大庆舰(舷号576)和日照舰(舷号598)。 　　日本自卫队依照惯例，派遣舰机对我海军航母编队进行识别监视。,2019-06-20 10:43,http://taiwan.huanqiu.com/article/2019-06/15024422.html,chinese,南海争端
86,huanqio-2019-05-18 10:38-86,美国拉帮结派挑动南海局势 专家:掀不起什么大浪,"　　【环球时报驻美国、印度特约特派记者 温燕 胡博峰 环球时报记者 邢晓婧 王会聪】“每个东南亚国家都需要决定如何对中国的军事扩张进行回应。”据英国《每日快报》17日报道，刚刚结束对日本、印度和新加坡访问的美国海军作战部长约翰·理查德森当地时间周四对媒体表示，美国希望澳大利亚和印尼海军增加在南海争议海域的存在。当被问及澳大利亚、印尼和该地区其他国家是否应该开展“自由航行”以挑战中国的主权声索时，理查德森宣称，“按说应该开展行动。”中国军事问题专家李杰17日接受《环球时报》记者采访时表示，理查德森的话反映出，美国想要搅局南海，这将导致该地区局势进一步恶化。 　　澳大利亚《悉尼先驱晨报》引述理查德森的话说，“我认为每个国家都必须评估当前形势和他们自己的(应对)方法。某些时候，海军应该展开行动，他们的存在就是给自己国家的领导层提供选择。”他提到，澳大利亚和印尼都是以规则为基础的国际秩序的坚定支持者，“在这两个国家那里，我们可以看到一起合作、一起演习的机会，这也是我们一直从这两个国家海军那里寻求的东西”，鼓动这两个国家在南海争议海域加大巡逻力度。不过，理查德森一边暗示东南亚国家应该采取行动，监视“该地区超级大国”，一边又假惺惺地称，“这些国家如何选择是他们自己的主权事务。” 　　《每日快报》称，美国两艘军舰本月初在实施所谓的“航行自由”行动时，再度擅闯中国南沙群岛南薰礁和赤瓜礁邻近海域惹怒中国。美国一直希望澳大利亚也展开类似行动，认为有关行动是对中国“扩张主义”发出的重要挑战，但截至目前，莫里森政府拒绝这样做。理查德森坚称有关行动“不是挑衅”，而是美国支持基于规则的国际秩序的表现。据法新社16日报道，理查德森15日还在新加坡表示，他不希望美国在南海的航行受到媒体及北京过多关注。 　　中国军事问题专家李杰17日接受《环球时报》记者采访时表示，从理查德森的言论可以看出，美国的直接目的是想搅局南海，让该地区局势进一步恶化。美国公开或背地煽动澳大利亚等国介入南海事务，有利于其达到所谓的“自由航行”目的。海南师范大学菲律宾研究中心研究员刘锋17日也告诉《环球时报》记者，美军高官这一表态并不新鲜。美国唯恐南海不乱，拉帮结派挑动南海局势。他认为，美国拉拢印尼的想法很难行得通，因为印尼作为东南亚地区大国，致力于成为海洋强国，某种程度上反对域外大国干涉南海区域内事务。而澳大利亚作为美国的“跟班”，尽管美国可以施加影响，但澳大利亚毕竟属于南海域外国家，影响力也较为有限。“所以美国想拉拢澳大利亚介入南海，总体上掀不起什么大浪。”
 　　李杰认为，中国一定要加强和南海周边国家以及域外国家的沟通交流，揭穿美国的阴谋。必须强调的是，中国从未妨碍过任何国家在南海地区的自由航行，同时也坚决反对扰乱南海局势的做法。而且，南海地区事务应该由当事方协商解决，包括美国在内的域外国家无权插手，更不应煽动他国介入，否则只会导致形势更加严峻复杂。
",2019-05-18 10:38,http://mil.huanqiu.com/world/2019-05/14913778.html,chinese,南海争端
87,huanqio-2019-02-16 10:03-87,英航母进南海计划挨批 内部人士：愚蠢讲话,　　【环球网军事综合报道】英国国防大臣威廉姆森近日声称要派遣一艘新航母进入中国南海的言论遭到英国政府内部强烈反对。英国《金融时报》15日称，英政府和财政部对威廉姆森的言论极为恼怒，因为这使财务大臣哈蒙德赴华洽谈贸易的计划产生变数。英政府内部人士表示，威廉姆森的表态是一番“愚蠢讲话”。,2019-02-16 10:03,http://mil.huanqiu.com/world/2019-02/14324277.html,chinese,南海争端
88,huanqio-2019-01-10 09:34-88,专家：“好事者”再煽风点火 也难轻易搅动南海,"　　2019年刚开年，先是传来消息说英国扬言要在南海建军事基地，接着台湾地区领导人高调应和欢迎，然后又有美军舰闯我西沙群岛领海。南海地缘政治舞台从来就不消停，只是2019年来得早了一些。但显然，“好事者”再煽风点火，也难轻易搅动南海风浪了。 　　在世界经济放缓、区域经济分化的背景下，南海域内各国聚焦发展主线，纷纷把拼经济、保民生作为第一要务，客观上为推进区域合作发展带来有利条件，尽管其中时不时会夹杂一些噪音和杂音，但基本上左右不了大趋势。正是基于此，东南亚国家与中国的合作发展态势呈现出新气象。 　　例如，在延沓多年后，东盟发起、包括中国及南海域外多国的《区域全面经济伙伴关系协定》(RCEP)将在下月重启谈判。2017年中国与东盟国家贸易额高达5100多亿美元，中国在东南亚国家设立直接投资企业4000余家，雇用当地员工30余万，随着RCEP谈判提速并有望在2020年前后签署，这些方面还将得到更大提升。另外中国与东盟在区域、次区域合作方面也展现出更多亮点，中国—东盟自贸区升级版建设积极推进，泛北部湾经济合作、澜湄合作、中国—东盟东部增长区、中新互联互通南向通道建设等务实合作内容和项目不断拓展。随着“一带一路”倡议与“东盟愿景2025”深入对接，双方战略伙伴关系还将进一步推进。 　　某些域外大国过去通过挑拨分歧来左右南海局势、收获地缘战略利益，这一套现在已经破产。南海相关国家深刻认识到：对抗不是长法，喧嚣退潮后，发展依然是硬道理。寄望于从南海对抗中扩大利益实乃本末倒置，最终只会沦为大国博弈的棋子。
",2019-01-10 09:34,http://mil.huanqiu.com/world/2019-01/14025974.html,chinese,南海争端
89,huanqio-2018-09-15 09:50-89,“山竹”今日入南海，广东近岸海域将现5-7米的巨浪到狂浪,　　9月15日，澎湃新闻（www.thepaper.cn）从国家海洋预报中心获悉，今年第22号台风“山竹”（超强台风级）目前正在穿越菲律宾吕宋岛，很快将于今日进入我国南海，国家海洋预报台今天早上将海浪、风暴潮预警双双升级为红色。 　　海浪方面，受今年第22号台风“山竹”（超强台风级）的影响，预计9月15日中午到16日中午，巴士海峡、南海北部将出现8到12米的狂浪到狂涛区，南海中部将出现6到9米的狂浪到狂涛区，台湾海峡将出现4到7米的巨浪到狂浪区，近海海浪预警级别为橙色；广东近岸海域将出现5到7米的巨浪到狂浪，该近岸海域海浪预警级别为红色；福建南部、海南东部近岸海域将出现2.5到3.5米的大浪，该近岸海域海浪预警级别为黄色；福建北部近岸海域将出现2到3米的中浪到大浪，该近岸海域海浪预警级别为蓝色。  　　风暴潮方面，预计9月15日上午到16日下午，福建宁德到东山沿海将出现40到110厘米的风暴增水，广东汕头到惠州沿海将出现60到160厘米的风暴增水，广东深圳到茂名沿海将出现100到300厘米的风暴增水，广东雷州半岛东岸沿海将出现60到200厘米的风暴增水，海南岛东北部沿海将出现40到100厘米的风暴增水。上述岸段内的广东北津潮位站将于16日下午出现达到当地红色警戒潮位的高潮位；广东横门、珠海、灯笼山、三灶、台山和闸坡潮位站将于16日下午出现达到当地橙色警戒潮位的高潮位，广东赤湾潮位站将于16日下午出现达到当地黄色警戒潮位的高潮位，福建东山、广东海门和汕头潮位站将于16日早晨出现达到当地蓝色警戒潮位的高潮位，海南秀英潮位站将于16日中午出现达到当地蓝色警戒潮位的高潮位。广东阳江市的风暴潮预警级别为红色，广东中山市、珠海市和江门市的风暴潮预警级别为橙色，广东深圳市的风暴潮预警级别为黄色，福建漳州市、广东汕头市和海南海口市的风暴潮预警级别为蓝色。,2018-09-15 09:50,http://china.huanqiu.com/article/2018-09/13023681.html,chinese,南海争端
